tool_condition,Y1_OutputCurrent,X1_CommandPosition,X1_ActualPosition,clamp_pressure,Y1_CommandPosition,Y1_ActualPosition,X1_OutputCurrent,X1_DCBusVoltage,X1_OutputVoltage,Z1_CommandPosition,Z1_ActualPosition,M1_CURRENT_FEEDRATE,X1_OutputPower,Y1_OutputVoltage,S1_OutputCurrent,Y1_DCBusVoltage,feedrate,Y1_OutputPower,S1_CurrentFeedback,S1_ActualVelocity
0,324.0,142.0,142.0,4.0,104.0,104.0,325.0,0.0735,9.61,29.5,29.5,6.0,0.000483,11.2,320.0,0.0769,6,0.000845,19.6,53.3
0,324.0,142.0,142.0,4.0,105.0,105.0,325.0,0.0796,12.2,29.5,29.5,6.0,0.000668,12.7,320.0,0.157,6,0.00147,16.7,53.3
0,324.0,143.0,143.0,4.0,105.0,105.0,325.0,0.0832,13.9,29.5,29.5,6.0,0.000892,10.5,318.0,0.0621,6,0.00038,19.7,53.3
0,324.0,143.0,143.0,4.0,105.0,105.0,325.0,0.0913,14.0,29.5,29.5,6.0,0.00111,9.34,319.0,0.12,6,0.0005,26.2,53.3
0,324.0,144.0,144.0,4.0,105.0,105.0,325.0,0.105,14.9,29.5,29.5,6.0,0.00131,5.74,320.0,0.0457,6,4.71e-05,19.1,53.4
0,324.0,144.0,144.0,4.0,105.0,105.0,325.0,0.0996,13.7,29.5,29.5,6.0,0.00125,2.69,320.0,0.0254,6,0.0,22.2,53.3
0,324.0,145.0,145.0,4.0,105.0,105.0,326.0,0.0945,14.3,29.5,29.5,6.0,0.00115,2.23,319.0,0.0239,6,1.14e-06,20.0,53.3
0,324.0,146.0,146.0,4.0,105.0,105.0,326.0,0.0931,14.5,29.5,29.5,6.0,0.00115,2.0,320.0,0.0184,6,-8.47e-07,12.2,53.5
0,324.0,146.0,146.0,4.0,105.0,105.0,326.0,0.086,13.7,29.5,29.5,6.0,0.00108,0.989,319.0,0.0209,6,1.38e-06,24.4,53.2
0,324.0,147.0,147.0,4.0,105.0,105.0,326.0,0.0852,13.8,29.5,29.5,6.0,0.00107,1.97,320.0,0.0194,6,-8e-07,23.7,53.3
0,324.0,147.0,147.0,4.0,105.0,105.0,325.0,0.107,12.8,29.5,29.5,6.0,0.0013,1.96,321.0,0.0212,6,1.27e-06,18.6,53.3
0,324.0,148.0,148.0,4.0,105.0,105.0,326.0,0.0921,14.6,29.5,29.5,6.0,0.00113,2.12,320.0,0.0206,6,1.31e-06,24.3,53.2
0,325.0,149.0,149.0,4.0,105.0,105.0,326.0,0.072,12.7,29.5,29.5,6.0,0.000872,0.65,319.0,0.0224,6,1.12e-06,16.9,53.4
0,323.0,149.0,149.0,4.0,105.0,105.0,323.0,0.0847,14.0,29.5,29.5,6.0,0.00104,1.82,319.0,0.0217,6,5.17e-06,20.3,53.3
0,324.0,150.0,150.0,4.0,105.0,105.0,325.0,0.106,15.4,29.5,29.5,6.0,0.00135,4.99,318.0,0.0204,6,-2.9e-06,22.5,53.3
0,324.0,150.0,150.0,4.0,105.0,105.0,325.0,0.0991,15.3,29.5,29.5,6.0,0.00125,1.1,319.0,0.0386,6,-2.01e-06,22.1,53.4
0,324.0,151.0,151.0,4.0,105.0,105.0,325.0,0.0915,15.8,29.5,29.5,6.0,0.00119,2.09,320.0,0.0188,6,0.0,16.5,53.3
0,324.0,152.0,152.0,4.0,105.0,105.0,325.0,0.105,13.0,29.5,29.5,6.0,0.00125,1.5,317.0,0.0158,6,-1.24e-06,19.4,53.4
0,324.0,152.0,152.0,4.0,105.0,105.0,325.0,0.113,15.9,29.5,29.5,6.0,0.00141,1.43,319.0,0.0187,6,2.22e-06,26.3,53.3
0,324.0,153.0,153.0,4.0,105.0,105.0,325.0,0.102,15.2,29.5,29.5,6.0,0.00128,1.56,320.0,0.0236,6,0.0,18.0,53.4
0,324.0,153.0,153.0,4.0,105.0,105.0,325.0,0.088,12.9,29.5,29.5,6.0,0.00107,1.29,319.0,0.0178,6,1.03e-06,21.9,53.3
0,324.0,154.0,154.0,4.0,105.0,105.0,325.0,0.0826,12.7,29.5,29.5,6.0,0.00108,2.25,319.0,0.0215,6,1.29e-06,19.5,53.3
0,324.0,155.0,155.0,4.0,105.0,105.0,325.0,0.115,15.0,29.5,29.5,6.0,0.00143,1.85,319.0,0.0228,6,-2.43e-06,12.3,53.5
0,324.0,155.0,155.0,4.0,105.0,105.0,325.0,0.102,14.6,29.5,29.5,6.0,0.00125,1.43,318.0,0.0223,6,-1.74e-06,24.4,53.2
0,324.0,156.0,156.0,4.0,105.0,105.0,325.0,0.0841,14.1,29.5,29.5,6.0,0.00102,1.78,319.0,0.0197,6,0.0,22.2,53.3
0,324.0,156.0,156.0,4.0,105.0,105.0,325.0,0.0794,14.1,29.5,29.5,6.0,0.000987,2.01,321.0,0.0194,6,0.0,18.3,53.3
0,324.0,157.0,157.0,4.0,105.0,105.0,325.0,0.105,14.4,29.5,29.5,6.0,0.00134,1.37,319.0,0.0184,6,0.0,24.6,53.2
0,324.0,158.0,158.0,4.0,105.0,105.0,325.0,0.102,15.1,29.5,29.5,6.0,0.00127,0.431,318.0,0.0204,6,3.18e-06,18.7,53.4
0,324.0,158.0,158.0,4.0,105.0,105.0,325.0,0.0746,13.4,29.5,29.5,6.0,0.00087,1.69,320.0,0.0175,6,-1.09e-06,18.8,53.4
0,324.0,159.0,159.0,4.0,105.0,105.0,325.0,0.083,14.5,29.5,29.5,6.0,0.00107,0.986,319.0,0.0234,6,1.45e-06,22.3,53.3
0,324.0,159.0,159.0,4.0,105.0,105.0,325.0,0.0931,15.0,29.5,29.5,6.0,0.00119,2.34,319.0,0.0206,6,-3e-06,21.2,53.4
0,324.0,160.0,160.0,4.0,105.0,105.0,325.0,0.112,13.7,29.5,29.5,6.0,0.00132,7.72,320.0,0.106,6,0.000152,16.5,53.3
0,324.0,160.0,160.0,4.0,105.0,105.0,325.0,0.0704,11.9,29.5,29.5,6.0,0.000818,7.29,318.0,0.0495,6,0.000215,19.9,53.3
0,324.0,161.0,161.0,4.0,105.0,105.0,326.0,0.083,12.8,29.5,29.5,6.0,0.000855,10.8,319.0,0.113,6,0.000871,23.5,53.3
0,324.0,161.0,161.0,4.0,104.0,104.0,325.0,0.11,12.5,29.5,29.5,6.0,0.000934,11.3,320.0,0.0804,6,0.000685,20.7,53.4
0,324.0,162.0,162.0,4.0,104.0,104.0,325.0,0.0688,9.7,29.5,29.5,6.0,0.000424,11.3,319.0,0.0703,6,0.000765,22.0,53.3
0,324.0,162.0,162.0,4.0,103.0,103.0,326.0,0.082,9.13,29.5,29.5,6.0,0.000272,15.8,319.0,0.143,6,0.00169,18.5,53.3
0,324.0,162.0,162.0,4.0,103.0,103.0,326.0,0.0801,7.53,29.5,29.5,6.0,5.61e-05,15.2,319.0,0.131,6,0.0016,15.6,53.5
0,324.0,162.0,162.0,4.0,102.0,102.0,326.0,0.0581,4.88,29.5,29.5,6.0,-8.54e-06,12.1,319.0,0.0642,6,0.000747,24.7,53.2
0,324.0,162.0,162.0,4.0,102.0,102.0,326.0,0.0525,7.05,29.5,29.5,6.0,-7.67e-06,13.9,319.0,0.091,6,0.00118,20.8,53.3
0,324.0,162.0,162.0,4.0,101.0,101.0,325.0,0.0539,5.66,29.5,29.5,6.0,0.0,14.7,321.0,0.127,6,0.00163,21.5,53.3
0,324.0,162.0,162.0,4.0,101.0,101.0,326.0,0.0523,6.23,29.5,29.5,6.0,-1.46e-05,16.3,320.0,0.127,6,0.00154,25.1,53.1
0,324.0,162.0,162.0,4.0,100.0,100.0,326.0,0.0511,5.32,29.5,29.5,6.0,-2.21e-05,15.2,318.0,0.146,6,0.00184,15.6,53.5
0,324.0,162.0,162.0,4.0,99.8,99.8,325.0,0.102,14.7,29.5,29.5,6.0,0.00126,2.44,320.0,0.0227,6,-1.82e-06,22.4,53.3
0,324.0,161.0,161.0,4.0,99.8,99.8,326.0,0.0899,14.6,29.5,29.5,6.0,0.0011,2.48,319.0,0.0239,6,-5.41e-06,22.1,53.3
0,325.0,161.0,161.0,4.0,99.8,99.8,326.0,0.0841,13.9,29.5,29.5,6.0,0.00108,2.08,319.0,0.0282,6,-5.79e-06,19.1,53.4
0,324.0,160.0,160.0,4.0,99.8,99.8,326.0,0.0932,14.3,29.5,29.5,6.0,0.00121,2.18,320.0,0.0256,6,2.43e-06,21.5,53.3
0,325.0,159.0,159.0,4.0,99.8,99.8,326.0,0.112,15.0,29.5,29.5,6.0,0.00136,2.57,318.0,0.0319,6,1.96e-06,20.2,53.3
0,324.0,159.0,159.0,4.0,100.0,100.0,326.0,0.102,8.14,29.5,29.5,6.0,0.000262,13.9,319.0,0.074,6,0.000833,23.1,53.3
0,324.0,159.0,159.0,4.0,101.0,101.0,326.0,0.0689,8.84,29.5,29.5,6.0,0.000262,13.2,320.0,0.078,6,0.000967,21.0,53.4
0,324.0,159.0,159.0,4.0,101.0,101.0,326.0,0.112,10.1,29.5,29.5,6.0,0.000661,12.5,319.0,0.0718,6,0.000776,21.9,53.3
0,324.0,158.0,158.0,4.0,102.0,102.0,326.0,0.108,12.1,29.5,29.5,6.0,0.000799,12.8,319.0,0.102,6,0.00105,17.7,53.3
0,324.0,158.0,158.0,4.0,102.0,102.0,326.0,0.101,10.1,29.5,29.5,6.0,0.000878,11.8,319.0,0.102,6,0.000855,15.2,53.5
0,324.0,158.0,158.0,4.0,103.0,103.0,326.0,0.0893,12.1,29.5,29.5,6.0,0.00094,7.7,319.0,0.047,6,0.000309,24.5,53.2
0,324.0,157.0,157.0,4.0,103.0,103.0,326.0,0.0816,14.2,29.5,29.5,6.0,0.000962,7.3,319.0,0.0558,6,0.000319,21.6,53.3
0,324.0,156.0,156.0,4.0,103.0,103.0,325.0,0.0912,13.8,29.5,29.5,6.0,0.0011,5.42,320.0,0.0673,6,0.000229,21.6,53.3
0,324.0,156.0,156.0,4.0,103.0,103.0,325.0,0.0955,14.8,29.5,29.5,6.0,0.00119,8.81,319.0,0.0652,6,0.000145,23.8,53.2
0,324.0,155.0,155.0,4.0,103.0,103.0,325.0,0.0935,14.6,29.5,29.5,6.0,0.00112,5.67,318.0,0.0797,6,-1.27e-05,16.0,53.4
0,324.0,155.0,155.0,4.0,103.0,103.0,325.0,0.102,14.2,29.5,29.5,6.0,0.00126,5.32,319.0,0.0621,6,-9.4e-06,21.5,53.4
0,324.0,154.0,154.0,4.0,103.0,103.0,326.0,0.102,12.3,29.5,29.5,6.0,0.00125,5.29,318.0,0.0617,6,9.36e-06,22.1,53.3
0,325.0,154.0,154.0,4.0,103.0,103.0,326.0,0.105,15.4,29.5,29.5,6.0,0.0013,6.28,320.0,0.0651,6,-1.81e-05,18.7,53.4
0,324.0,153.0,153.0,4.0,103.0,103.0,325.0,0.113,13.2,29.5,29.5,6.0,0.00149,4.69,320.0,0.0633,6,-9.52e-06,20.1,53.3
0,324.0,152.0,152.0,4.0,103.0,103.0,326.0,0.105,14.3,29.5,29.5,6.0,0.00128,5.13,318.0,0.0603,6,0.0,19.3,53.3
0,324.0,152.0,152.0,4.0,103.0,103.0,325.0,0.1,12.9,29.5,29.5,6.0,0.00129,4.81,319.0,0.064,6,0.0,22.9,53.3
0,325.0,151.0,151.0,4.0,103.0,103.0,326.0,0.109,11.5,29.5,29.5,6.0,0.00135,5.92,319.0,0.062,6,0.0,20.4,53.4
0,324.0,151.0,151.0,4.0,103.0,103.0,326.0,0.0867,10.9,29.5,29.5,6.0,0.0011,5.5,319.0,0.0568,6,-8.72e-06,24.1,53.3
0,324.0,150.0,150.0,4.0,103.0,103.0,326.0,0.111,14.6,29.5,29.5,6.0,0.00135,6.5,319.0,0.0631,6,9.44e-06,17.8,53.3
0,325.0,149.0,149.0,4.0,103.0,103.0,326.0,0.0925,14.2,29.5,29.5,6.0,0.00121,5.06,319.0,0.0616,6,1.88e-05,15.1,53.5
0,324.0,149.0,149.0,4.0,103.0,103.0,326.0,0.0876,13.6,29.5,29.5,6.0,0.0011,4.88,318.0,0.0624,6,9.46e-06,24.3,53.2
0,324.0,148.0,148.0,4.0,103.0,103.0,326.0,0.254,14.6,29.5,29.5,6.0,0.00198,5.66,319.0,0.0605,6,1.87e-05,19.6,53.3
0,324.0,148.0,148.0,4.0,103.0,103.0,325.0,0.106,14.2,29.5,29.5,6.0,0.00131,7.35,320.0,0.0965,6,0.000185,21.2,53.3
0,324.0,147.0,147.0,4.0,103.0,103.0,325.0,0.0743,14.3,29.5,29.5,6.0,0.000887,9.29,319.0,0.103,6,0.000429,24.3,53.2
0,324.0,147.0,147.0,4.0,103.0,103.0,326.0,0.105,14.2,29.5,29.5,6.0,0.00116,11.5,318.0,0.136,6,0.000794,17.4,53.5
0,324.0,146.0,146.0,4.0,102.0,103.0,325.0,0.112,12.1,29.5,29.5,6.0,0.00117,13.2,319.0,0.143,6,0.00101,21.2,53.4
0,324.0,146.0,146.0,4.0,102.0,102.0,326.0,0.0945,12.7,29.5,29.5,6.0,0.000852,10.9,318.0,0.0857,6,0.000775,21.6,53.3
0,325.0,145.0,145.0,4.0,102.0,102.0,326.0,0.0673,9.86,29.5,29.5,6.0,0.00051,13.3,320.0,0.102,6,0.000938,18.4,53.4
0,324.0,145.0,145.0,4.0,101.0,101.0,326.0,0.0773,8.2,29.5,29.5,6.0,0.000514,14.6,319.0,0.115,6,0.00132,20.2,53.3
0,324.0,145.0,145.0,4.0,101.0,101.0,326.0,0.0957,8.7,29.5,29.5,6.0,0.000444,15.0,318.0,0.148,6,0.00175,19.0,53.3
0,324.0,144.0,144.0,4.0,100.0,100.0,326.0,0.0822,7.51,29.5,29.5,6.0,0.000205,14.2,318.0,0.115,6,0.00136,23.6,53.3
0,324.0,144.0,144.0,4.0,99.4,99.5,326.0,0.0812,4.56,29.5,29.5,6.0,7e-05,12.2,319.0,0.055,6,0.000615,20.4,53.4
0,324.0,144.0,144.0,4.0,98.9,99.0,326.0,0.0586,2.48,29.5,29.5,6.0,-7.5e-06,11.1,318.0,0.0935,6,0.00124,21.4,53.3
0,324.0,144.0,144.0,4.0,98.3,98.4,326.0,0.0528,2.94,29.5,29.5,6.0,2.16e-05,12.5,318.0,0.089,6,0.00108,19.5,53.3
0,324.0,144.0,144.0,4.0,97.7,97.8,326.0,0.055,2.94,29.5,29.5,6.0,-5.98e-06,20.1,318.0,0.112,6,0.00149,15.2,53.5
0,324.0,144.0,144.0,4.0,97.1,97.2,326.0,0.0578,9.32,29.5,29.5,6.0,2.14e-05,14.6,318.0,0.14,6,0.00183,23.5,53.2
0,324.0,144.0,144.0,4.0,96.5,96.6,326.0,0.0493,2.59,29.5,29.5,6.0,0.0,14.5,318.0,0.142,6,0.00183,20.8,53.3
0,324.0,144.0,144.0,4.0,95.9,95.9,326.0,0.0379,2.29,29.5,29.5,6.0,-9.51e-06,16.5,323.0,0.16,6,0.00207,22.6,53.3
0,324.0,144.0,144.0,4.0,95.4,95.5,326.0,0.0225,0.57,29.5,29.5,6.0,-4.57e-06,15.4,323.0,0.0913,6,0.00102,20.2,53.4
0,324.0,144.0,144.0,4.0,94.9,94.9,325.0,0.0672,6.25,29.5,29.5,6.0,0.000112,13.2,316.0,0.111,6,0.00135,17.7,53.5
0,324.0,145.0,145.0,4.0,94.3,94.3,325.0,0.121,6.98,29.5,29.5,6.0,0.000536,12.0,318.0,0.102,6,0.00117,20.3,53.4
0,324.0,145.0,145.0,4.0,93.7,93.8,326.0,0.0806,9.26,29.5,29.5,6.0,0.000501,14.7,322.0,0.147,6,0.00169,24.9,53.3
0,324.0,145.0,145.0,4.0,93.2,93.3,325.0,0.108,10.6,29.5,29.5,6.0,0.000818,10.0,317.0,0.0442,6,0.000381,20.1,53.4
0,324.0,146.0,145.0,4.0,92.8,92.8,325.0,0.0857,12.6,29.5,29.5,6.0,0.000708,12.3,319.0,0.146,6,0.00131,19.8,53.3
0,324.0,146.0,146.0,4.0,92.3,92.4,326.0,0.0934,12.2,29.5,29.5,6.0,0.00101,11.1,322.0,0.111,6,0.000847,19.9,53.3
0,324.0,147.0,146.0,4.0,92.0,92.1,326.0,0.102,13.9,29.5,29.5,6.0,0.00114,8.9,320.0,0.0819,6,0.000511,22.6,53.2
0,324.0,147.0,147.0,4.0,91.8,91.8,326.0,0.0875,12.8,29.5,29.5,6.0,0.00107,5.05,322.0,0.0829,6,0.000326,25.6,53.2
0,324.0,148.0,148.0,4.0,91.7,91.7,326.0,0.108,15.1,29.5,29.5,6.0,0.0013,7.96,322.0,0.0874,6,0.000205,21.4,53.3
0,324.0,148.0,148.0,4.0,91.6,91.6,326.0,0.106,14.3,29.5,29.5,6.0,0.0013,6.62,319.0,0.113,6,3.63e-05,17.5,53.4
0,324.0,149.0,149.0,4.0,91.6,91.6,326.0,0.0875,12.5,29.5,29.5,6.0,0.00117,5.86,322.0,0.0921,6,0.0,25.0,53.2
0,324.0,149.0,149.0,4.0,91.6,91.6,326.0,0.0892,12.4,29.5,29.5,6.0,0.00115,6.39,318.0,0.091,6,0.0,22.2,53.3
0,325.0,150.0,150.0,4.0,91.6,91.6,326.0,0.114,14.1,29.5,29.5,6.0,0.00142,6.02,319.0,0.0899,6,4.28e-05,14.1,53.4
0,324.0,151.0,150.0,4.0,91.6,91.6,326.0,0.0937,13.6,29.5,29.5,6.0,0.00109,6.41,318.0,0.0893,6,2.83e-05,26.2,53.3
0,325.0,151.0,151.0,4.0,91.6,91.6,326.0,0.0881,14.1,29.5,29.5,6.0,0.00109,5.8,318.0,0.0901,6,0.0,23.4,53.3
0,325.0,152.0,152.0,4.0,91.6,91.6,326.0,0.095,14.0,29.5,29.5,6.0,0.00118,5.38,322.0,0.0775,6,-2.46e-05,14.8,53.4
0,325.0,152.0,152.0,4.0,91.6,91.6,326.0,0.0942,13.7,29.5,29.5,6.0,0.0011,6.31,322.0,0.0897,6,1.42e-05,17.5,53.4
0,324.0,153.0,153.0,4.0,91.6,91.6,326.0,0.0858,13.7,29.5,29.5,6.0,0.00104,5.96,322.0,0.0758,6,-2.4e-05,26.1,53.3
0,325.0,154.0,153.0,4.0,91.6,91.6,326.0,0.0766,12.8,29.5,29.5,6.0,0.000956,6.07,319.0,0.0916,6,1.44e-05,18.3,53.4
0,324.0,154.0,154.0,4.0,91.6,91.6,325.0,0.0985,11.5,29.5,29.5,6.0,0.00124,5.88,318.0,0.0897,6,2.88e-05,19.5,53.3
0,324.0,155.0,155.0,4.0,91.6,91.6,326.0,0.111,13.2,29.5,29.5,6.0,0.00145,7.1,318.0,0.091,6,2.88e-05,21.3,53.4
0,324.0,155.0,155.0,4.0,91.6,91.6,325.0,0.0932,12.6,29.5,29.5,6.0,0.00119,5.1,318.0,0.0896,6,1.43e-05,22.6,53.3
0,325.0,156.0,156.0,4.0,91.6,91.6,326.0,0.0875,12.9,29.5,29.5,6.0,0.00116,5.34,323.0,0.0888,6,1.41e-05,25.5,53.2
0,324.0,157.0,156.0,4.0,91.6,91.6,325.0,0.0797,12.0,29.5,29.5,6.0,0.00103,6.05,318.0,0.0881,6,2.82e-05,23.9,53.3
0,324.0,157.0,157.0,4.0,91.6,91.6,325.0,0.0912,14.4,29.5,29.5,6.0,0.00115,6.28,317.0,0.0898,6,4.24e-05,16.3,53.3
0,325.0,158.0,158.0,4.0,91.6,91.6,326.0,0.118,13.8,29.5,29.5,6.0,0.00148,6.29,316.0,0.0888,6,2.81e-05,19.4,53.4
0,324.0,158.0,158.0,4.0,91.6,91.6,325.0,0.0849,13.3,29.5,29.5,6.0,0.0011,6.66,322.0,0.0761,6,-2.41e-05,17.2,53.4
0,325.0,159.0,159.0,4.0,91.6,91.6,326.0,0.0808,12.7,29.5,29.5,6.0,0.00104,6.21,318.0,0.093,6,4.35e-05,13.9,53.4
0,324.0,159.0,159.0,4.0,91.6,91.6,326.0,0.105,13.6,29.5,29.5,6.0,0.00135,5.8,317.0,0.0884,6,1.4e-05,24.1,53.3
0,324.0,160.0,160.0,4.0,91.6,91.6,325.0,0.0876,13.7,29.5,29.5,6.0,0.00103,9.13,322.0,0.14,6,0.000314,17.7,53.4
0,325.0,161.0,161.0,4.0,91.4,91.4,326.0,0.0893,11.8,29.5,29.5,6.0,0.00103,7.67,319.0,0.0658,6,0.000303,18.3,53.4
0,324.0,161.0,161.0,4.0,91.1,91.1,325.0,0.0852,11.9,29.5,29.5,6.0,0.00092,9.08,322.0,0.0849,6,0.000691,18.3,53.3
0,324.0,162.0,161.0,4.0,90.7,90.7,326.0,0.0737,9.08,29.5,29.5,6.0,0.000602,12.8,323.0,0.131,6,0.00122,25.2,53.3
0,324.0,162.0,162.0,4.0,90.1,90.2,326.0,0.0972,10.2,29.5,29.5,6.0,0.000578,13.6,319.0,0.102,6,0.00117,18.3,53.4
0,324.0,162.0,162.0,4.0,89.6,89.6,326.0,0.107,5.92,29.5,29.5,6.0,0.000395,13.8,317.0,0.0859,6,0.00109,20.0,53.3
0,324.0,162.0,162.0,4.0,89.0,89.0,326.0,0.0807,3.36,29.5,29.5,6.0,2.51e-05,13.7,318.0,0.108,6,0.0014,21.7,53.4
0,324.0,162.0,162.0,4.0,88.5,88.5,326.0,0.0621,4.24,29.5,29.5,6.0,9.51e-06,15.1,319.0,0.111,6,0.00135,21.3,53.2
0,324.0,162.0,162.0,4.0,87.9,87.9,326.0,0.0435,2.99,29.5,29.5,6.0,-6.12e-06,13.3,323.0,0.076,6,0.000873,25.7,53.2
0,324.0,162.0,162.0,4.0,87.3,87.3,326.0,0.0617,2.8,29.5,29.5,6.0,1.83e-05,12.6,317.0,0.0717,6,0.000868,24.0,53.3
0,324.0,162.0,162.0,4.0,86.8,86.8,326.0,0.0675,3.45,29.5,29.5,6.0,1.98e-05,14.5,318.0,0.125,6,0.00169,18.2,53.4
0,324.0,162.0,162.0,4.0,86.2,86.3,326.0,0.0391,3.29,29.5,29.5,6.0,0.0,16.0,322.0,0.155,6,0.00198,25.2,53.1
0,324.0,162.0,162.0,4.0,85.6,85.7,326.0,0.0676,0.985,29.5,29.5,6.0,1.02e-05,14.8,317.0,0.149,6,0.0018,23.5,53.2
0,324.0,162.0,162.0,4.0,85.0,85.0,326.0,0.0564,3.86,29.5,29.5,6.0,1.71e-05,16.5,318.0,0.142,6,0.00184,14.3,53.4
0,324.0,162.0,162.0,4.0,84.4,84.5,326.0,0.0614,2.2,29.5,29.5,6.0,3.52e-05,13.6,318.0,0.0682,6,0.000804,20.4,53.3
0,324.0,162.0,162.0,4.0,83.8,83.9,326.0,0.0663,2.86,29.5,29.5,6.0,6.04e-05,11.4,318.0,0.0628,6,0.00079,23.4,53.2
0,324.0,162.0,162.0,4.0,83.2,83.3,326.0,0.0615,0.835,29.5,29.5,6.0,5.19e-05,12.9,316.0,0.0842,6,0.00109,15.4,53.5
0,324.0,162.0,162.0,4.0,82.6,82.7,326.0,0.0664,3.04,29.5,29.5,6.0,3.05e-05,13.4,317.0,0.108,6,0.00135,21.3,53.4
0,324.0,162.0,162.0,4.0,82.0,82.1,326.0,0.0418,3.35,29.5,29.5,6.0,-1.1e-05,14.9,322.0,0.109,6,0.0014,23.1,53.3
0,324.0,162.0,162.0,4.0,81.4,81.5,326.0,0.0666,1.39,29.5,29.5,6.0,0.0,14.3,316.0,0.0944,6,0.00118,20.3,53.4
0,324.0,162.0,162.0,4.0,80.8,80.8,326.0,0.0639,3.21,29.5,29.5,6.0,8.54e-06,14.0,317.0,0.1,6,0.0013,20.6,53.3
0,324.0,162.0,162.0,4.0,80.2,80.2,326.0,0.0639,4.33,29.5,29.5,6.0,2.67e-05,13.6,317.0,0.0888,6,0.00115,21.4,53.3
0,324.0,162.0,162.0,4.0,79.6,79.6,326.0,0.0585,4.69,29.5,29.5,6.0,8.82e-06,13.6,319.0,0.0933,6,0.00119,22.1,53.2
0,324.0,162.0,162.0,4.0,79.0,79.0,326.0,0.0602,4.08,29.5,29.5,6.0,1.79e-05,14.6,316.0,0.136,6,0.00178,17.6,53.4
0,324.0,162.0,162.0,4.0,78.4,78.4,326.0,0.0632,4.69,29.5,29.5,6.0,0.0,15.4,317.0,0.153,6,0.00199,23.6,53.3
0,324.0,162.0,162.0,4.0,77.8,77.8,326.0,0.0591,1.9,29.5,29.5,6.0,4.47e-05,15.9,318.0,0.137,6,0.00173,17.8,53.4
0,324.0,162.0,162.0,4.0,77.2,77.2,326.0,0.0576,4.43,29.5,29.5,6.0,1.73e-05,15.1,316.0,0.136,6,0.00171,20.0,53.4
0,324.0,162.0,162.0,4.0,76.7,76.7,326.0,0.0588,3.16,29.5,29.5,6.0,8.87e-06,13.6,317.0,0.163,6,0.00223,21.9,53.3
0,325.0,162.0,162.0,4.0,76.1,76.1,326.0,0.064,2.9,29.5,29.5,6.0,4.66e-05,12.9,317.0,0.125,6,0.00163,14.7,53.4
0,324.0,162.0,162.0,4.0,75.5,75.5,326.0,0.0608,1.77,29.5,29.5,6.0,3.59e-05,14.4,316.0,0.13,6,0.00167,23.6,53.3
0,324.0,162.0,162.0,4.0,75.0,75.0,326.0,0.0605,0.775,29.5,29.5,6.0,1.82e-05,9.01,317.0,0.121,6,0.000366,22.8,53.3
0,324.0,162.0,162.0,4.0,74.4,74.5,326.0,0.066,4.09,29.5,29.5,6.0,0.000184,13.2,318.0,0.126,6,0.00141,17.7,53.4
0,325.0,162.0,162.0,4.0,73.8,73.9,326.0,0.108,8.98,29.5,29.5,6.0,0.000623,12.2,317.0,0.0492,6,0.000539,24.2,53.2
0,324.0,162.0,162.0,4.0,73.3,73.4,326.0,0.103,11.5,29.5,29.5,6.0,0.000775,12.5,316.0,0.0785,6,0.000761,16.0,53.5
0,324.0,161.0,161.0,4.0,72.9,72.9,325.0,0.116,12.7,29.5,29.5,6.0,0.00114,10.0,318.0,0.0636,6,0.000452,18.6,53.4
0,325.0,161.0,161.0,4.0,72.6,72.6,326.0,0.101,12.6,29.5,29.5,6.0,0.00109,9.19,317.0,0.0869,6,0.000432,20.6,53.3
0,324.0,160.0,160.0,4.0,72.4,72.4,326.0,0.103,13.5,29.5,29.5,6.0,0.00128,7.02,317.0,0.105,6,0.000279,22.1,53.4
0,324.0,159.0,159.0,4.0,72.4,72.4,326.0,0.156,4.69,29.5,29.5,6.0,0.00032,2.85,323.0,0.0558,6,8.57e-06,24.8,53.3
0,325.0,159.0,159.0,4.0,72.4,72.4,326.0,0.115,12.0,29.5,29.5,6.0,0.00152,1.42,316.0,0.0355,6,0.0,16.5,53.4
0,324.0,158.0,158.0,4.0,72.4,72.4,325.0,0.0993,14.9,29.5,29.5,6.0,0.00131,2.27,316.0,0.0335,6,4.77e-06,24.2,53.3
0,324.0,158.0,158.0,4.0,72.4,72.4,326.0,0.0841,12.4,29.5,29.5,6.0,0.00103,2.64,318.0,0.0347,6,5.11e-06,18.0,53.4
0,324.0,157.0,157.0,4.0,72.4,72.4,326.0,0.0849,12.3,29.5,29.5,6.0,0.00107,2.86,315.0,0.0382,6,1.07e-05,20.0,53.4
0,324.0,156.0,157.0,4.0,72.4,72.4,325.0,0.1,12.9,29.5,29.5,6.0,0.00129,2.75,317.0,0.0379,6,1.08e-05,22.3,53.3
0,324.0,156.0,156.0,4.0,72.4,72.4,325.0,0.105,18.8,29.5,29.5,6.0,0.0013,1.25,317.0,0.0385,6,5.31e-06,14.3,53.4
0,325.0,155.0,155.0,4.0,72.4,72.4,326.0,0.0905,14.0,29.5,29.5,6.0,0.00111,1.78,316.0,0.039,6,0.0,24.6,53.3
0,325.0,155.0,155.0,4.0,72.4,72.4,326.0,0.0741,12.4,29.5,29.5,6.0,0.000931,1.53,317.0,0.0364,6,2.1e-05,23.1,53.3
0,325.0,154.0,154.0,4.0,72.4,72.4,326.0,0.0986,13.5,29.5,29.5,6.0,0.0013,1.99,318.0,0.0375,6,5.58e-06,18.2,53.4
